Price,Close,High,Low,Open,Volume
Ticker,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X
Datetime,,,,,
2023-12-01 00:00:00+00:00,1.2643663883209229,1.2643663883209229,1.2631524801254272,1.2631845474243164,0
2023-12-01 01:00:00+00:00,1.265358328819275,1.2655503749847412,1.264430284500122,1.264430284500122,0
2023-12-01 02:00:00+00:00,1.2647981643676758,1.2656785249710083,1.264734148979187,1.265310287475586,0
2023-12-01 03:00:00+00:00,1.2635356187820435,1.2648460865020752,1.2634397745132446,1.2648460865020752,0
2023-12-01 04:00:00+00:00,1.2639987468719482,1.2640786170959473,1.2634239196777344,1.2634397745132446,0
2023-12-01 05:00:00+00:00,1.2644941806793213,1.2645102739334106,1.2637592554092407,1.2641266584396362,0
2023-12-01 06:00:00+00:00,1.2639508247375488,1.2644782066345215,1.2635835409164429,1.264302372932434,0
2023-12-01 07:00:00+00:00,1.2633121013641357,1.2645422220230103,1.2630568742752075,1.2638709545135498,0
2023-12-01 08:00:00+00:00,1.265806794166565,1.265982985496521,1.2633440494537354,1.2635196447372437,0
2023-12-01 09:00:00+00:00,1.2667207717895508,1.2674592733383179,1.265310287475586,1.2659670114517212,0
2023-12-01 10:00:00+00:00,1.2650221586227417,1.2668169736862183,1.2641745805740356,1.2668169736862183,0
2023-12-01 11:00:00+00:00,1.2646862268447876,1.2655344009399414,1.2642384767532349,1.2648141384124756,0
2023-12-01 12:00:00+00:00,1.2638391256332397,1.2655664682388306,1.263567566871643,1.2649260759353638,0
2023-12-01 13:00:00+00:00,1.2629451751708984,1.2647981643676758,1.2628655433654785,1.2637431621551514,0
2023-12-01 14:00:00+00:00,1.261813759803772,1.2631685733795166,1.2614953517913818,1.2630728483200073,0
2023-12-01 15:00:00+00:00,1.2637112140655518,1.264430284500122,1.2621641159057617,1.2637271881103516,0
2023-12-01 16:00:00+00:00,1.2681987285614014,1.2689549922943115,1.2627378702163696,1.2630728483200073,0
2023-12-01 17:00:00+00:00,1.2694705724716187,1.2696316242218018,1.2677162885665894,1.267909288406372,0
2023-12-01 18:00:00+00:00,1.2711163759231567,1.271569013595581,1.269244909286499,1.269244909286499,0
2023-12-01 19:00:00+00:00,1.2700670957565308,1.271504282951355,1.2696316242218018,1.2711325883865356,0
2023-12-01 20:00:00+00:00,1.270938754081726,1.270938754081726,1.269905686378479,1.2700186967849731,0
2023-12-01 21:00:00+00:00,1.2714072465896606,1.2714072465896606,1.2707449197769165,1.2708903551101685,0
2023-12-01 22:00:00+00:00,1.2713911533355713,1.2713911533355713,1.2713911533355713,1.2713911533355713,0
2023-12-04 00:00:00+00:00,1.2679253816604614,1.2710840702056885,1.2677966356277466,1.2710840702056885,0
2023-12-04 01:00:00+00:00,1.2677003145217896,1.2683273553848267,1.2668811082839966,1.267909288406372,0
2023-12-04 02:00:00+00:00,1.2684882879257202,1.268617033958435,1.2673146724700928,1.267812728881836,0
2023-12-04 03:00:00+00:00,1.26797354221344,1.2686975002288818,1.2678449153900146,1.2684398889541626,0
2023-12-04 04:00:00+00:00,1.2675877809524536,1.267909288406372,1.2673789262771606,1.2677645683288574,0
2023-12-04 05:00:00+00:00,1.267909288406372,1.2682468891143799,1.2673146724700928,1.2673628330230713,0
2023-12-04 06:00:00+00:00,1.2676681280136108,1.2685847282409668,1.2674914598464966,1.2677806615829468,0
2023-12-04 07:00:00+00:00,1.266512155532837,1.2678449153900146,1.2663036584854126,1.2678449153900146,0
2023-12-04 08:00:00+00:00,1.2672183513641357,1.2672183513641357,1.266367793083191,1.266367793083191,0
2023-12-04 09:00:00+00:00,1.26739501953125,1.2679896354675293,1.2659510374069214,1.2672183513641357,0
2023-12-04 10:00:00+00:00,1.2666566371917725,1.2675557136535645,1.2654703855514526,1.2675235271453857,0
2023-12-04 11:00:00+00:00,1.2683273553848267,1.2687134742736816,1.266640543937683,1.266800880432129,0
2023-12-04 12:00:00+00:00,1.2675877809524536,1.2683594226837158,1.2669293880462646,1.268134355545044,0
2023-12-04 13:00:00+00:00,1.2655985355377197,1.2676360607147217,1.2655344009399414,1.2673789262771606,0
2023-12-04 14:00:00+00:00,1.2637271881103516,1.2655184268951416,1.2611771821975708,1.2655184268951416,0
2023-12-04 15:00:00+00:00,1.2609069347381592,1.2636953592300415,1.260493516921997,1.2636154890060425,0
2023-12-04 16:00:00+00:00,1.2630887031555176,1.2630887031555176,1.26095449924469,1.2610341310501099,0
2023-12-04 17:00:00+00:00,1.2622597217559814,1.2635196447372437,1.2621322870254517,1.2630887031555176,0
2023-12-04 18:00:00+00:00,1.260779619216919,1.2622915506362915,1.260636568069458,1.2622915506362915,0
2023-12-04 19:00:00+00:00,1.2623393535614014,1.2623393535614014,1.2606843709945679,1.2609386444091797,0
2023-12-04 20:00:00+00:00,1.2631685733795166,1.2632802724838257,1.262179970741272,1.262179970741272,0
2023-12-04 21:00:00+00:00,1.2633121013641357,1.2634878158569336,1.2630887031555176,1.2631845474243164,0
2023-12-04 22:00:00+00:00,1.263296127319336,1.2633600234985352,1.2627060413360596,1.2628813982009888,0
2023-12-04 23:00:00+00:00,1.2633440494537354,1.2635036706924438,1.2630568742752075,1.2633121013641357,0
2023-12-05 00:00:00+00:00,1.2643663883209229,1.264430284500122,1.2632802724838257,1.2633600234985352,0
2023-12-05 01:00:00+00:00,1.2636632919311523,1.264430284500122,1.2630728483200073,1.2643184661865234,0
2023-12-05 02:00:00+00:00,1.2628813982009888,1.2639029026031494,1.2628813982009888,1.2635835409164429,0
2023-12-05 03:00:00+00:00,1.2633600234985352,1.2636473178863525,1.2628655433654785,1.2629930973052979,0
2023-12-05 04:00:00+00:00,1.2638230323791504,1.2641425132751465,1.2633600234985352,1.2633600234985352,0
2023-12-05 05:00:00+00:00,1.2639987468719482,1.2640786170959473,1.263375997543335,1.2638230323791504,0
2023-12-05 06:00:00+00:00,1.2633600234985352,1.2639987468719482,1.2629451751708984,1.2639667987823486,0
2023-12-05 07:00:00+00:00,1.2607637643814087,1.2631046772003174,1.2607637643814087,1.2631046772003174,0
2023-12-05 08:00:00+00:00,1.262785792350769,1.262785792350769,1.2612090110778809,1.2612090110778809,0
2023-12-05 09:00:00+00:00,1.2631046772003174,1.2636793851852417,1.2620844841003418,1.2631046772003174,0
2023-12-05 10:00:00+00:00,1.263296127319336,1.2639188766479492,1.2631046772003174,1.2631845474243164,0
2023-12-05 11:00:00+00:00,1.2621959447860718,1.2645422220230103,1.2618296146392822,1.2635995149612427,0
2023-12-05 12:00:00+00:00,1.2618296146392822,1.2628655433654785,1.2618296146392822,1.2622437477111816,0
2023-12-05 13:00:00+00:00,1.2636473178863525,1.2637431621551514,1.2618932723999023,1.2618932723999023,0
2023-12-05 14:00:00+00:00,1.2611771821975708,1.2638230323791504,1.2607160806655884,1.2636793851852417,0
2023-12-05 15:00:00+00:00,1.2614476680755615,1.2650221586227417,1.260811448097229,1.2638070583343506,0
2023-12-05 16:00:00+00:00,1.2587482929229736,1.2618615627288818,1.2583998441696167,1.2614476680755615,0
2023-12-05 17:00:00+00:00,1.259525179862976,1.260493516921997,1.2588908672332764,1.2588908672332764,0
2023-12-05 18:00:00+00:00,1.2585422992706299,1.2595727443695068,1.257861614227295,1.2595727443695068,0
2023-12-05 19:00:00+00:00,1.2583048343658447,1.2588117122650146,1.2578141689300537,1.2585581541061401,0
2023-12-05 20:00:00+00:00,1.2593982219696045,1.2595093250274658,1.2581149339675903,1.258320689201355,0
2023-12-05 21:00:00+00:00,1.2596362829208374,1.2597472667694092,1.2593348026275635,1.2594140768051147,0
2023-12-05 22:00:00+00:00,1.259239673614502,1.2597631216049194,1.2589067220687866,1.259525179862976,0
2023-12-05 23:00:00+00:00,1.2594776153564453,1.259525179862976,1.2591445446014404,1.2595093250274658,0
2023-12-06 00:00:00+00:00,1.2602235078811646,1.2602870464324951,1.259303092956543,1.2595568895339966,0
2023-12-06 01:00:00+00:00,1.2602077722549438,1.2608274221420288,1.2598108053207397,1.260191798210144,0
2023-12-06 02:00:00+00:00,1.2604777812957764,1.2607955932617188,1.260096549987793,1.2604618072509766,0
2023-12-06 03:00:00+00:00,1.261129379272461,1.2612568140029907,1.2605888843536377,1.2605888843536377,0
2023-12-06 04:00:00+00:00,1.260668396949768,1.2613521814346313,1.2606048583984375,1.2611136436462402,0
2023-12-06 05:00:00+00:00,1.2612248659133911,1.2613680362701416,1.2603824138641357,1.2606525421142578,0
2023-12-06 06:00:00+00:00,1.259890079498291,1.2611136436462402,1.259890079498291,1.2611136436462402,0
2023-12-06 07:00:00+00:00,1.2609704732894897,1.2611136436462402,1.2594776153564453,1.2596203088760376,0
2023-12-06 08:00:00+00:00,1.2594616413116455,1.2607319355010986,1.2592713832855225,1.2606048583984375,0
