Datetime,Close,High,Low,Open,Volume,NY_Time,Trading_Session,Date,Week,Daily_Open,Weekly_Open
,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,,New York PM,,,,
2025-05-05 07:15:00+00:00,1.328832983970642,1.328832983970642,1.3284798860549927,1.3284798860549927,0,2025-05-05 03:15:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:20:00+00:00,1.3289036750793457,1.3289036750793457,1.328797698020935,1.3288860321044922,0,2025-05-05 03:20:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:25:00+00:00,1.3285152912139893,1.3290272951126099,1.3285152912139893,1.3289213180541992,0,2025-05-05 03:25:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:30:00+00:00,1.3287270069122314,1.3289390802383423,1.3285858631134033,1.3285858631134033,0,2025-05-05 03:30:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:35:00+00:00,1.3292216062545776,1.3292216062545776,1.3287270069122314,1.3288682699203491,0,2025-05-05 03:35:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:40:00+00:00,1.328832983970642,1.329062581062317,1.328832983970642,1.3290096521377563,0,2025-05-05 03:40:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:45:00+00:00,1.328797698020935,1.329115629196167,1.328691840171814,1.329115629196167,0,2025-05-05 03:45:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:50:00+00:00,1.3284975290298462,1.3288860321044922,1.3284975290298462,1.3287447690963745,0,2025-05-05 03:50:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 07:55:00+00:00,1.3281975984573364,1.3286211490631104,1.3281975984573364,1.3285682201385498,0,2025-05-05 03:55:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:00:00+00:00,1.328233003616333,1.328233003616333,1.3281270265579224,1.328233003616333,0,2025-05-05 04:00:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:05:00+00:00,1.328356385231018,1.3284269571304321,1.3278801441192627,1.3278801441192627,0,2025-05-05 04:05:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:10:00+00:00,1.3287800550460815,1.3287800550460815,1.3284447193145752,1.3284447193145752,0,2025-05-05 04:10:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:15:00+00:00,1.3287800550460815,1.3288507461547852,1.3286564350128174,1.3287270069122314,0,2025-05-05 04:15:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:20:00+00:00,1.3281447887420654,1.328797698020935,1.3281447887420654,1.3287447690963745,0,2025-05-05 04:20:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:25:00+00:00,1.3284623622894287,1.3284798860549927,1.328285813331604,1.328285813331604,0,2025-05-05 04:25:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:30:00+00:00,1.3278977870941162,1.3284975290298462,1.3278977870941162,1.3284975290298462,0,2025-05-05 04:30:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:35:00+00:00,1.3280917406082153,1.32821524143219,1.3280036449432373,1.3280389308929443,0,2025-05-05 04:35:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:40:00+00:00,1.3285152912139893,1.3285152912139893,1.3280211687088013,1.3280211687088013,0,2025-05-05 04:40:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:45:00+00:00,1.329150915145874,1.329150915145874,1.3285152912139893,1.3285152912139893,0,2025-05-05 04:45:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:50:00+00:00,1.329150915145874,1.3292039632797241,1.3289566040039062,1.3289566040039062,0,2025-05-05 04:50:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 08:55:00+00:00,1.3279330730438232,1.3286387920379639,1.3279330730438232,1.3286387920379639,0,2025-05-05 04:55:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:00:00+00:00,1.3285505771636963,1.3285505771636963,1.328321099281311,1.3284447193145752,0,2025-05-05 05:00:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:05:00+00:00,1.329062581062317,1.329186201095581,1.3287447690963745,1.3287447690963745,0,2025-05-05 05:05:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:10:00+00:00,1.328709363937378,1.329115629196167,1.328709363937378,1.3290096521377563,0,2025-05-05 05:10:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:15:00+00:00,1.3294336795806885,1.3296104669570923,1.329062581062317,1.329062581062317,0,2025-05-05 05:15:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:20:00+00:00,1.3291332721710205,1.3293983936309814,1.3290449380874634,1.3293983936309814,0,2025-05-05 05:20:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:25:00+00:00,1.3297696113586426,1.3297696113586426,1.3293629884719849,1.3293629884719849,0,2025-05-05 05:25:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:30:00+00:00,1.330034852027893,1.3301587104797363,1.329734206199646,1.3300524950027466,0,2025-05-05 05:30:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:35:00+00:00,1.3301764726638794,1.3303357362747192,1.3301409482955933,1.3301409482955933,0,2025-05-05 05:35:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:40:00+00:00,1.3300702571868896,1.3302648067474365,1.330034852027893,1.330247163772583,0,2025-05-05 05:40:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:45:00+00:00,1.3302295207977295,1.3302295207977295,1.329787254333496,1.3299640417099,0,2025-05-05 05:45:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:50:00+00:00,1.3300879001617432,1.330247163772583,1.3300524950027466,1.330247163772583,0,2025-05-05 05:50:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 09:55:00+00:00,1.3302825689315796,1.3302825689315796,1.3300172090530396,1.3301233053207397,0,2025-05-05 05:55:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:00:00+00:00,1.330672025680542,1.330725073814392,1.3305658102035522,1.330725073814392,0,2025-05-05 06:00:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:05:00+00:00,1.3301233053207397,1.3305834531784058,1.3299994468688965,1.3305834531784058,0,2025-05-05 06:05:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:10:00+00:00,1.329734206199646,1.3301764726638794,1.329681158065796,1.3301764726638794,0,2025-05-05 06:10:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:15:00+00:00,1.330034852027893,1.330034852027893,1.3296281099319458,1.3296281099319458,0,2025-05-05 06:15:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:20:00+00:00,1.3306366205215454,1.3307604789733887,1.3303532600402832,1.3303532600402832,0,2025-05-05 06:20:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:25:00+00:00,1.3306012153625488,1.3306188583374023,1.3305126428604126,1.3306188583374023,0,2025-05-05 06:25:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:30:00+00:00,1.3304064273834229,1.3305304050445557,1.3303179740905762,1.3305304050445557,0,2025-05-05 06:30:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:35:00+00:00,1.3301233053207397,1.330247163772583,1.3300879001617432,1.3301939964294434,0,2025-05-05 06:35:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:40:00+00:00,1.3305480480194092,1.3305658102035522,1.3303887844085693,1.3304064273834229,0,2025-05-05 06:40:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:45:00+00:00,1.330725073814392,1.3308844566345215,1.3305304050445557,1.3305304050445557,0,2025-05-05 06:45:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:50:00+00:00,1.3307782411575317,1.3307960033416748,1.330300211906433,1.3307960033416748,0,2025-05-05 06:50:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 10:55:00+00:00,1.330725073814392,1.3307782411575317,1.3305304050445557,1.3307074308395386,0,2025-05-05 06:55:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:00:00+00:00,1.331079363822937,1.3312742710113525,1.331026315689087,1.331026315689087,0,2025-05-05 07:00:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:05:00+00:00,1.3318417072296143,1.3318417072296143,1.3312033414840698,1.3312742710113525,0,2025-05-05 07:05:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:10:00+00:00,1.332338571548462,1.3325515985488892,1.3321788311004639,1.3321788311004639,0,2025-05-05 07:10:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:15:00+00:00,1.33249831199646,1.33249831199646,1.332196593284607,1.332196593284607,0,2025-05-05 07:15:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:20:00+00:00,1.3323208093643188,1.3323208093643188,1.3322142362594604,1.3323030471801758,0,2025-05-05 07:20:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:25:00+00:00,1.3320013284683228,1.3324450254440308,1.3319835662841797,1.3324450254440308,0,2025-05-05 07:25:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:30:00+00:00,1.331398367881775,1.3318594694137573,1.3313628435134888,1.3318594694137573,0,2025-05-05 07:30:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:35:00+00:00,1.3315402269363403,1.3317352533340454,1.3315402269363403,1.3316997289657593,0,2025-05-05 07:35:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:40:00+00:00,1.3315402269363403,1.3316643238067627,1.3314337730407715,1.3315224647521973,0,2025-05-05 07:40:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:45:00+00:00,1.331894874572754,1.331894874572754,1.3315757513046265,1.3315757513046265,0,2025-05-05 07:45:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:50:00+00:00,1.3322319984436035,1.3322319984436035,1.3318417072296143,1.3319659233093262,0,2025-05-05 07:50:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 11:55:00+00:00,1.3316997289657593,1.3317174911499023,1.3315047025680542,1.3317174911499023,0,2025-05-05 07:55:00-04:00,Asia/Europe,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:00:00+00:00,1.3323917388916016,1.3325159549713135,1.3317352533340454,1.3317352533340454,0,2025-05-05 08:00:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:05:00+00:00,1.331912636756897,1.332196593284607,1.331912636756897,1.3321077823638916,0,2025-05-05 08:05:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:10:00+00:00,1.3321077823638916,1.3322497606277466,1.3320368528366089,1.3321433067321777,0,2025-05-05 08:10:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:15:00+00:00,1.332480549812317,1.332480549812317,1.331948161125183,1.331948161125183,0,2025-05-05 08:15:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:20:00+00:00,1.3330844640731812,1.3330844640731812,1.3324095010757446,1.3324273824691772,0,2025-05-05 08:20:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:25:00+00:00,1.3335466384887695,1.3335466384887695,1.3333154916763306,1.3334044218063354,0,2025-05-05 08:25:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:30:00+00:00,1.3331555128097534,1.3334577083587646,1.3330844640731812,1.3334577083587646,0,2025-05-05 08:30:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:35:00+00:00,1.333048939704895,1.3333511352539062,1.333031177520752,1.3331378698349,0,2025-05-05 08:35:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:40:00+00:00,1.3326935768127441,1.332906723022461,1.332675814628601,1.332675814628601,0,2025-05-05 08:40:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:45:00+00:00,1.332924485206604,1.332924485206604,1.3327114582061768,1.3327646255493164,0,2025-05-05 08:45:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:50:00+00:00,1.3331555128097534,1.3332089185714722,1.333048939704895,1.3331201076507568,0,2025-05-05 08:50:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 12:55:00+00:00,1.333173394203186,1.3335111141204834,1.3331378698349,1.3331378698349,0,2025-05-05 08:55:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:00:00+00:00,1.3332089185714722,1.3332977294921875,1.3331378698349,1.333280086517334,0,2025-05-05 09:00:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:05:00+00:00,1.3334577083587646,1.3336000442504883,1.3332266807556152,1.3332266807556152,0,2025-05-05 09:05:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:10:00+00:00,1.3333154916763306,1.3333866596221924,1.3331201076507568,1.333173394203186,0,2025-05-05 09:10:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:15:00+00:00,1.3332444429397583,1.3334400653839111,1.3332089185714722,1.3334400653839111,0,2025-05-05 09:15:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:20:00+00:00,1.332924485206604,1.3332444429397583,1.3328356742858887,1.3331378698349,0,2025-05-05 09:20:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:25:00+00:00,1.332800269126892,1.3329956531524658,1.3326935768127441,1.3326935768127441,0,2025-05-05 09:25:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:30:00+00:00,1.332675814628601,1.3328890800476074,1.332675814628601,1.3328890800476074,0,2025-05-05 09:30:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:35:00+00:00,1.3326047658920288,1.3326226472854614,1.3324273824691772,1.3324273824691772,0,2025-05-05 09:35:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:40:00+00:00,1.3322319984436035,1.3325871229171753,1.3322319984436035,1.3325871229171753,0,2025-05-05 09:40:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:45:00+00:00,1.3324273824691772,1.3324273824691772,1.3321077823638916,1.3321077823638916,0,2025-05-05 09:45:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:50:00+00:00,1.3323030471801758,1.33249831199646,1.3322497606277466,1.33249831199646,0,2025-05-05 09:50:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 13:55:00+00:00,1.3321433067321777,1.3322851657867432,1.3319835662841797,1.3322851657867432,0,2025-05-05 09:55:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:00:00+00:00,1.3309907913208008,1.3309907913208008,1.3304948806762695,1.3305834531784058,0,2025-05-05 10:00:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:05:00+00:00,1.331611156463623,1.331611156463623,1.3311147689819336,1.3311147689819336,0,2025-05-05 10:05:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:10:00+00:00,1.331238865852356,1.3314515352249146,1.3311325311660767,1.3314515352249146,0,2025-05-05 10:10:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:15:00+00:00,1.3310438394546509,1.331238865852356,1.330849051475525,1.3311325311660767,0,2025-05-05 10:15:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:20:00+00:00,1.3311679363250732,1.3313452005386353,1.3308844566345215,1.3308844566345215,0,2025-05-05 10:20:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:25:00+00:00,1.3312033414840698,1.3313806056976318,1.330849051475525,1.3313806056976318,0,2025-05-05 10:25:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:30:00+00:00,1.3303887844085693,1.3311325311660767,1.3303887844085693,1.3311147689819336,0,2025-05-05 10:30:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:35:00+00:00,1.3305834531784058,1.3305834531784058,1.330247163772583,1.330247163772583,0,2025-05-05 10:35:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:40:00+00:00,1.3314692974090576,1.3314692974090576,1.330654263496399,1.330654263496399,0,2025-05-05 10:40:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:45:00+00:00,1.3307960033416748,1.331079363822937,1.3307604789733887,1.3310085535049438,0,2025-05-05 10:45:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:50:00+00:00,1.3305304050445557,1.3307960033416748,1.3305304050445557,1.3307960033416748,0,2025-05-05 10:50:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 14:55:00+00:00,1.3306896686553955,1.3307782411575317,1.3305658102035522,1.3305658102035522,0,2025-05-05 10:55:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:00:00+00:00,1.330866813659668,1.330866813659668,1.3307782411575317,1.3307782411575317,0,2025-05-05 11:00:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:05:00+00:00,1.3302295207977295,1.3309907913208008,1.3302117586135864,1.3309907913208008,0,2025-05-05 11:05:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:10:00+00:00,1.3302117586135864,1.3303179740905762,1.3302117586135864,1.3303179740905762,0,2025-05-05 11:10:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:15:00+00:00,1.3304064273834229,1.3304064273834229,1.3301409482955933,1.3301409482955933,0,2025-05-05 11:15:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:20:00+00:00,1.3299994468688965,1.330247163772583,1.3299640417099,1.3301587104797363,0,2025-05-05 11:20:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:25:00+00:00,1.3298755884170532,1.3301409482955933,1.3298755884170532,1.3299640417099,0,2025-05-05 11:25:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:30:00+00:00,1.3296633958816528,1.3301409482955933,1.3296633958816528,1.3297518491744995,0,2025-05-05 11:30:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:35:00+00:00,1.3294159173965454,1.3294159173965454,1.3292039632797241,1.3293629884719849,0,2025-05-05 11:35:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:40:00+00:00,1.3289390802383423,1.3293983936309814,1.328832983970642,1.3293983936309814,0,2025-05-05 11:40:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:45:00+00:00,1.3287800550460815,1.3289742469787598,1.3287800550460815,1.3289566040039062,0,2025-05-05 11:45:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:50:00+00:00,1.3288153409957886,1.3289742469787598,1.3288153409957886,1.3289742469787598,0,2025-05-05 11:50:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 15:55:00+00:00,1.328233003616333,1.3285682201385498,1.328179955482483,1.3285682201385498,0,2025-05-05 11:55:00-04:00,London,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:00:00+00:00,1.3279683589935303,1.3281093835830688,1.3279683589935303,1.3281093835830688,0,2025-05-05 12:00:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:05:00+00:00,1.327175259590149,1.3278096914291382,1.327175259590149,1.3276863098144531,0,2025-05-05 12:05:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:10:00+00:00,1.327351450920105,1.327615737915039,1.327122449874878,1.327122449874878,0,2025-05-05 12:10:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:15:00+00:00,1.3277919292449951,1.3277919292449951,1.327439546585083,1.3274571895599365,0,2025-05-05 12:15:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:20:00+00:00,1.327580451965332,1.3277919292449951,1.327580451965332,1.3277919292449951,0,2025-05-05 12:20:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:25:00+00:00,1.327351450920105,1.3275980949401855,1.3272809982299805,1.3275980949401855,0,2025-05-05 12:25:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:30:00+00:00,1.3275980949401855,1.3275980949401855,1.3275980949401855,1.3275980949401855,0,2025-05-05 12:30:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:40:00+00:00,1.327580451965332,1.327580451965332,1.327351450920105,1.3274747133255005,0,2025-05-05 12:40:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:45:00+00:00,1.327404260635376,1.3276863098144531,1.327386736869812,1.3276863098144531,0,2025-05-05 12:45:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:50:00+00:00,1.3274571895599365,1.3274571895599365,1.3271929025650024,1.3272985219955444,0,2025-05-05 12:50:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 16:55:00+00:00,1.327404260635376,1.327404260635376,1.3272809982299805,1.327404260635376,0,2025-05-05 12:55:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:00:00+00:00,1.3277214765548706,1.3277214765548706,1.327316164970398,1.3273338079452515,0,2025-05-05 13:00:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:05:00+00:00,1.3277919292449951,1.3277919292449951,1.327615737915039,1.327651023864746,0,2025-05-05 13:05:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:10:00+00:00,1.3278977870941162,1.3278977870941162,1.327651023864746,1.3277744054794312,0,2025-05-05 13:10:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:15:00+00:00,1.3278096914291382,1.3278273344039917,1.327703833580017,1.3277214765548706,0,2025-05-05 13:15:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:20:00+00:00,1.3278977870941162,1.3278977870941162,1.3277919292449951,1.3277919292449951,0,2025-05-05 13:20:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:25:00+00:00,1.3281975984573364,1.328233003616333,1.3280036449432373,1.3280036449432373,0,2025-05-05 13:25:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:30:00+00:00,1.328321099281311,1.3283387422561646,1.3281093835830688,1.3281270265579224,0,2025-05-05 13:30:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:35:00+00:00,1.3278801441192627,1.328162431716919,1.3278449773788452,1.328162431716919,0,2025-05-05 13:35:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:40:00+00:00,1.3280565738677979,1.3280565738677979,1.3278096914291382,1.3278096914291382,0,2025-05-05 13:40:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:45:00+00:00,1.3280036449432373,1.3280036449432373,1.3278625011444092,1.3278625011444092,0,2025-05-05 13:45:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:50:00+00:00,1.3281447887420654,1.3281447887420654,1.3279683589935303,1.3279683589935303,0,2025-05-05 13:50:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 17:55:00+00:00,1.3277744054794312,1.3280036449432373,1.3277744054794312,1.3280036449432373,0,2025-05-05 13:55:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:00:00+00:00,1.3276686668395996,1.3277567625045776,1.3275628089904785,1.3277567625045776,0,2025-05-05 14:00:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:05:00+00:00,1.3277567625045776,1.3278977870941162,1.3277567625045776,1.3278273344039917,0,2025-05-05 14:05:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:10:00+00:00,1.3278625011444092,1.3279154300689697,1.3278096914291382,1.3278096914291382,0,2025-05-05 14:10:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:15:00+00:00,1.3279330730438232,1.3279330730438232,1.3278449773788452,1.3278449773788452,0,2025-05-05 14:15:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:20:00+00:00,1.3279860019683838,1.3280036449432373,1.3279507160186768,1.3280036449432373,0,2025-05-05 14:20:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
2025-05-05 18:25:00+00:00,1.3278625011444092,1.3279683589935303,1.3278625011444092,1.3279683589935303,0,2025-05-05 14:25:00-04:00,New York AM,2025-05-05,19,1.3289742469787598,1.3289742469787598
